amount,balance,hour,day,time_since_last,distance,speed,merchant_risk,cardholder_risk,device,ip_risk,z_score,is_fraud
76,5520,10,4,1531.85,7,31,0.19,0.12,1,0.05,-0.51,1
3967,4435,2,1,9.79,975,509,0.81,0.15,0,0.90,5.00,1
82,5187,8,3,1476.13,3,55,0.06,0.00,1,0.08,-0.46,1
36,4928,17,1,1580.36,5,39,0.14,0.20,1,0.02,-0.28,1
78,3332,12,4,1327.38,11,21,0.13,0.12,1,0.03,-0.07,1
71,5281,14,4,1148.55,5,43,0.08,0.19,1,0.01,-0.78,1
3063,4709,0,4,3.09,908,543,0.82,0.08,0,0.82,5.00,1
51,4285,9,0,1364.06,1,18,0.02,0.06,1,0.07,-0.24,1
73,5015,12,3,2010.28,6,11,0.12,0.11,1,0.01,-1.08,1
52,4674,11,4,931.17,8,24,0.11,0.01,1,0.07,0.53,1
79,5622,11,4,1353.29,8,35,0.18,0.11,1,0.04,-0.08,1
2331,5820,3,4,6.12,740,499,0.82,0.13,0,0.92,5.00,1
85,6225,10,2,1593.94,5,22,0.07,0.07,1,0.07,-0.33,1
85,4959,20,1,1095.51,5,24,0.20,0.07,1,0.04,-0.01,1
23,4511,19,2,1308.94,8,22,0.07,0.01,1,0.03,0.56,1
70,3259,8,0,1316.68,5,44,0.18,0.03,1,0.10,-0.27,1
2790,6815,2,4,2.32,787,452,0.99,0.19,0,0.95,5.00,1
94,5719,13,1,1495.91,5,37,0.11,0.19,1,0.03,-0.44,1
61,4306,16,4,1463.64,3,30,0.17,0.17,1,0.08,0.15,1
79,4902,10,2,1137.94,3,33,0.11,0.17,1,0.03,-0.02,1
63,4338,8,4,1364.52,7,14,0.10,0.14,1,0.01,0.02,1
2970,6007,3,1,3.13,820,438,0.76,0.08,0,0.83,5.00,1
42,6084,19,2,1446.83,5,34,0.17,0.01,1,0.05,-0.60,1
49,3195,14,1,1044.91,6,39,0.13,0.02,1,0.06,-0.47,1
39,5252,11,1,1289.78,3,21,0.15,0.16,1,0.05,0.47,1
42,6554,11,1,1583.67,3,40,0.04,0.19,1,0.08,0.72,1
3923,6213,3,1,8.08,810,369,0.83,0.01,0,0.97,5.00,1
60,7022,9,4,1427.37,5,13,0.14,0.10,1,0.04,-0.50,1
72,4489,11,1,1866.35,6,29,0.12,0.17,1,0.03,0.96,1
55,5012,14,4,1401.03,2,48,0.11,0.09,1,0.08,0.20,1
62,5208,17,0,1718.08,0,36,0.09,0.11,1,0.09,-0.17,1
2423,6038,2,0,7.24,907,479,0.82,0.16,0,0.91,5.00,1
58,4667,14,3,1366.70,3,10,0.09,0.03,1,0.02,-0.12,1
65,4121,20,1,1798.17,4,30,0.05,0.08,1,0.03,0.34,1
55,3927,13,2,1072.27,6,25,0.10,0.03,1,0.03,-0.07,1
52,4321,11,2,1158.45,2,22,0.01,0.09,1,0.04,0.25,1
2922,5757,0,4,4.67,821,533,0.91,0.13,0,0.80,5.00,1
56,3978,13,4,1760.03,-3,22,0.04,0.12,1,0.07,0.12,1
61,4556,12,1,1411.64,3,36,0.04,0.06,1,0.09,-0.13,1
68,2970,17,4,1328.61,6,31,0.06,0.12,1,0.06,-0.39,1
50,5780,8,3,1165.99,5,56,0.12,0.17,1,0.03,-1.20,1
3056,4506,3,2,8.40,1126,419,0.84,0.06,0,0.85,5.00,1
47,5673,10,2,1309.10,3,32,0.01,0.12,1,0.05,0.06,1
75,3412,15,1,1364.16,4,33,0.03,0.08,1,0.02,-0.30,1
65,3277,14,0,1351.71,5,26,0.02,0.09,1,0.08,-0.10,1
79,6426,8,3,1412.54,2,23,0.04,0.03,1,0.04,0.24,1
2557,6098,3,0,8.86,879,523,0.95,0.05,0,0.90,5.00,1
83,2479,13,2,1132.40,5,39,0.11,0.10,1,0.08,0.06,1
95,5733,10,2,1720.23,9,34,0.05,0.11,1,0.02,-0.05,1
84,4038,16,2,1361.19,6,40,0.14,0.09,1,0.03,0.80,1
37,6472,18,2,1344.79,6,28,0.10,0.15,1,0.05,0.11,1
1453,6042,1,3,8.90,1128,553,0.92,0.08,0,0.95,5.00,1
88,2312,19,3,1393.25,0,30,0.10,0.01,1,0.07,-0.74,1
50,7688,10,0,1496.09,0,45,0.17,0.08,1,0.06,-0.05,1
50,5635,8,2,1635.99,7,26,0.20,0.06,1,0.10,0.71,1
80,4426,19,0,1355.21,6,17,0.15,0.10,1,0.02,-0.08,1
2671,4656,1,3,7.73,728,564,0.75,0.04,0,0.84,5.00,1
48,5809,19,4,1189.91,2,13,0.07,0.18,1,0.03,-0.17,1
71,6257,16,0,1317.99,5,21,0.10,0.07,1,0.03,0.85,1
37,4475,9,3,1448.07,2,11,0.02,0.14,1,0.06,-0.11,1
48,5689,11,0,1366.25,6,50,0.15,0.00,1,0.01,0.20,1
2685,5896,2,1,4.98,944,546,0.93,0.04,0,0.90,5.00,1
84,5741,10,3,1443.67,9,44,0.18,0.07,1,0.04,0.67,1
48,4650,15,1,1621.11,6,30,0.04,0.09,1,0.03,0.05,1
76,4875,15,1,1444.00,14,43,0.12,0.16,1,0.03,0.40,1
47,4069,8,4,1588.37,2,35,0.19,0.12,1,0.08,0.13,1
2712,4850,1,2,8.74,637,538,1.00,0.08,0,0.82,5.00,1
68,3596,12,0,1302.89,4,23,0.15,0.16,1,0.08,-0.28,1
7,4931,16,1,1133.23,7,32,0.17,0.06,1,0.10,0.01,1
62,4741,11,3,1560.98,6,3,0.18,0.19,1,0.01,-0.02,1
84,4269,16,2,1381.63,3,26,0.09,0.10,1,0.02,0.38,1
2953,4812,2,4,3.44,1229,488,0.94,0.11,0,0.94,5.00,1
37,4728,16,1,1591.13,0,31,0.03,0.17,1,0.01,0.53,1
11,5013,15,1,1360.01,7,35,0.14,0.09,1,0.02,-0.22,1
79,5675,9,2,1393.36,6,37,0.06,0.19,1,0.09,-0.03,1
28,3468,13,2,1527.53,5,32,0.08,0.10,1,0.01,0.08,1
2727,2760,0,1,4.78,1167,557,0.72,0.02,0,0.93,5.00,1
42,4446,10,3,1549.86,7,30,0.02,0.07,1,0.08,0.19,1
41,2754,13,0,1345.34,2,34,0.12,0.11,1,0.01,-0.77,1
38,6562,18,1,1671.84,4,33,0.16,0.11,1,0.03,0.17,1
43,6991,18,0,1870.31,4,20,0.09,0.19,1,0.09,0.22,1
3403,3953,3,4,3.57,1141,468,0.77,0.08,0,0.87,5.00,1
62,5188,16,2,1570.45,6,17,0.19,0.11,1,0.02,0.00,1
63,5038,15,3,1036.29,10,26,0.19,0.13,1,0.07,0.01,1
74,5543,13,2,1393.58,3,19,0.16,0.18,1,0.05,-0.46,1
33,4030,12,0,1528.83,13,36,0.04,0.05,1,0.08,0.37,1
3738,4811,2,2,9.07,981,434,0.89,0.05,0,0.90,5.00,1
69,4954,19,0,1216.69,11,31,0.20,0.14,1,0.01,0.82,1
91,4348,12,4,1210.94,5,24,0.19,0.15,1,0.10,0.10,1
59,4985,9,2,1644.46,3,25,0.04,0.19,1,0.09,-0.11,1
66,3507,13,1,1591.95,5,12,0.01,0.09,1,0.07,-0.26,1
2524,4019,0,2,4.16,1076,506,0.87,0.05,0,0.92,5.00,1
96,3718,9,1,1722.20,3,26,0.18,0.04,1,0.01,0.20,1
106,3361,18,2,1828.68,3,37,0.08,0.19,1,0.02,-0.45,1
48,4897,17,2,1434.09,4,43,0.20,0.14,1,0.07,0.22,1
52,6106,15,1,1606.97,8,24,0.09,0.10,1,0.01,-0.40,1
3620,4282,3,3,8.25,985,500,0.98,0.09,0,0.85,5.00,1
68,5430,16,2,1459.49,7,30,0.13,0.15,1,0.08,0.04,1
100,4748,17,1,1352.77,7,11,0.19,0.09,1,0.10,0.48,1
75,5940,18,2,1684.83,-3,36,0.16,0.16,1,0.04,-0.14,1
64,4514,11,2,1505.46,6,33,0.14,0.11,1,0.05,-0.53,1
2689,4245,3,1,7.66,1159,598,0.82,0.02,0,0.94,5.00,1
44,4849,15,3,1017.50,5,27,0.11,0.01,1,0.07,-0.21,1
68,5820,18,4,1701.76,1,28,0.14,0.12,1,0.08,0.89,1
66,2997,12,4,1275.32,7,29,0.02,0.13,1,0.04,-0.62,1
49,5066,12,1,1176.93,7,5,0.10,0.18,1,0.03,-0.27,1
2779,5434,3,4,6.92,1401,458,0.92,0.13,0,0.82,5.00,1
44,4382,10,2,1335.26,11,35,0.18,0.02,1,0.05,0.41,1
41,5667,9,1,1710.89,4,0,0.09,0.05,1,0.09,-1.33,1
74,3177,18,3,1616.82,5,25,0.07,0.13,1,0.05,-0.43,1
75,6011,8,3,1580.81,5,35,0.18,0.12,1,0.05,0.68,1
3901,4685,1,0,1.02,504,585,0.86,0.12,0,0.93,5.00,1
88,5507,17,2,1257.36,-1,24,0.09,0.12,1,0.08,-1.01,1
56,6968,17,0,1414.87,5,43,0.08,0.19,1,0.04,-0.05,1
46,6781,10,0,1720.83,7,52,0.13,0.01,1,0.01,0.11,1
26,6473,8,2,1468.59,3,30,0.17,0.02,1,0.09,-0.66,1
3216,5358,1,4,6.27,1411,494,0.85,0.14,0,0.93,5.00,1
66,5979,11,0,1566.94,12,25,0.14,0.09,1,0.04,-0.50,1
58,7022,15,4,1237.35,4,19,0.09,0.13,1,0.05,-0.80,1
71,6176,8,0,1772.37,5,22,0.14,0.11,1,0.01,-0.64,1
44,5938,12,1,1610.32,7,20,0.19,0.17,1,0.01,0.04,1
3035,4318,1,4,9.75,332,544,0.79,0.12,0,0.86,5.00,1
46,7604,9,1,1588.87,2,24,0.07,0.07,1,0.04,0.53,1
45,3924,17,3,1697.59,7,45,0.12,0.19,1,0.10,0.36,1
48,3683,9,3,1789.06,5,36,0.19,0.13,1,0.05,0.59,1
93,6581,20,3,1043.50,4,39,0.00,0.11,1,0.05,0.08,1
2770,4863,3,1,3.55,789,381,0.74,0.06,0,0.92,5.00,1
52,4698,18,0,1242.71,4,31,0.06,0.04,1,0.03,-0.35,1
74,5243,18,1,1023.61,4,48,0.00,0.18,1,0.09,0.07,1
39,5114,17,4,1257.97,5,13,0.17,0.16,1,0.10,0.42,1
44,4887,15,3,1755.59,10,29,0.11,0.05,1,0.09,-0.29,1
1977,4319,3,4,7.21,868,516,0.98,0.19,0,0.90,5.00,1
81,5357,20,1,1480.49,7,30,0.04,0.02,1,0.06,-0.77,1
37,4311,15,0,1532.18,7,41,0.05,0.19,1,0.00,-0.93,1
38,4007,15,1,1238.85,2,40,0.00,0.19,1,0.03,-0.09,1
92,5382,17,3,1267.35,5,26,0.08,0.12,1,0.04,0.59,1
3908,5438,0,2,4.71,1207,445,0.72,0.17,0,0.98,5.00,1
67,4416,10,4,1617.83,3,50,0.07,0.10,1,0.03,-0.37,1
53,3484,15,1,1563.40,10,23,0.07,0.01,1,0.06,0.24,1
62,5764,11,1,1510.57,7,41,0.03,0.10,1,0.02,0.90,1
29,7118,8,1,1377.46,4,41,0.13,0.04,1,0.06,-0.42,1
2402,6529,3,3,3.53,1567,581,0.85,0.04,0,0.97,5.00,1
57,4582,18,4,1482.18,-1,25,0.20,0.17,1,0.08,0.70,1
60,5430,16,4,1109.19,2,31,0.14,0.18,1,0.02,0.85,1
56,5431,9,4,1396.35,3,29,0.12,0.06,1,0.09,0.29,1
83,5992,19,2,1227.57,3,25,0.06,0.03,1,0.07,-0.31,1
3188,5463,1,0,2.31,667,459,0.81,0.14,0,0.90,5.00,1
90,6782,13,4,1375.77,6,32,0.05,0.15,1,0.09,0.92,1
83,6469,16,1,1720.58,3,18,0.19,0.14,1,0.09,-0.61,1
73,4767,13,3,1426.97,3,26,0.13,0.20,1,0.04,-0.10,1
49,4736,14,0,1253.29,1,21,0.01,0.19,1,0.08,0.15,1
3708,3636,3,1,5.37,995,539,0.92,0.14,0,0.89,5.00,1
37,5320,15,4,1138.43,7,30,0.08,0.17,1,0.07,-0.04,1
69,5145,14,4,1612.00,4,30,0.07,0.03,1,0.04,-0.14,1
61,5290,17,0,1634.73,10,18,0.11,0.14,1,0.04,-0.30,1
48,3858,19,3,1508.59,7,19,0.12,0.08,1,0.01,-0.07,1
3777,4426,3,0,8.27,1031,544,0.74,0.16,0,0.87,5.00,1
59,6502,10,2,1207.48,8,46,0.02,0.17,1,0.01,-0.62,1
42,6027,9,4,1310.49,7,17,0.11,0.03,1,0.05,1.08,1
68,5138,15,2,1482.68,1,34,0.10,0.01,1,0.01,0.67,1
62,3362,13,0,1403.51,5,39,0.08,0.07,1,0.06,0.30,1
3321,5141,3,2,5.45,1047,463,0.81,0.07,0,0.98,5.00,1
72,5559,19,2,1629.10,5,35,0.16,0.02,1,0.02,0.17,1
65,6823,15,1,1418.27,8,32,0.03,0.01,1,0.03,-0.67,1
53,5378,20,4,1714.83,7,13,0.09,0.01,1,0.07,-0.90,1
60,4596,18,2,1081.35,9,27,0.08,0.17,1,0.09,0.78,1
2428,4911,1,4,3.27,887,467,0.72,0.12,0,1.00,5.00,1
61,6093,17,3,1705.97,6,25,0.09,0.13,1,0.10,0.29,1
73,5305,15,4,1622.77,6,16,0.16,0.03,1,0.03,-0.74,1
33,6844,16,0,2077.02,6,27,0.04,0.15,1,0.07,0.87,1
73,4490,15,3,1580.75,1,22,0.17,0.19,1,0.03,-0.44,1
2530,3618,2,4,2.01,728,534,0.71,0.09,0,0.86,5.00,1
100,4279,12,4,1646.02,5,22,0.04,0.10,1,0.02,-0.24,1
65,5626,11,3,1488.22,5,23,0.19,0.02,1,0.05,-0.72,1
70,5167,19,0,1051.89,1,29,0.14,0.02,1,0.08,0.82,1
37,6300,11,2,1201.27,8,42,0.15,0.10,1,0.02,0.26,1
2855,3869,2,0,4.13,1108,478,0.94,0.03,0,0.88,5.00,1
82,4270,8,3,1420.29,10,25,0.02,0.18,1,0.01,-0.80,1
60,4615,16,2,1624.13,5,22,0.03,0.03,1,0.05,1.08,1
92,2324,9,0,1697.17,2,35,0.04,0.08,1,0.02,-0.19,1
51,7344,9,1,1493.89,4,17,0.18,0.04,1,0.03,0.65,1
3618,3741,1,1,8.55,601,511,0.86,0.13,0,0.82,5.00,1
95,5910,16,1,908.04,3,35,0.16,0.15,1,0.09,-0.56,1
51,5503,18,3,1734.13,1,26,0.17,0.00,1,0.01,0.40,1
45,3639,11,0,1753.87,8,22,0.08,0.09,1,0.06,-0.10,1
66,3137,10,1,1337.84,4,49,0.17,0.11,1,0.04,-0.17,1
3569,5202,1,2,3.47,990,549,0.88,0.05,0,0.93,5.00,1
58,5197,13,0,1435.39,11,34,0.17,0.06,1,0.02,0.76,1
53,6250,20,3,1451.20,10,29,0.06,0.20,1,0.10,0.12,1
55,5933,16,2,1622.19,6,24,0.07,0.15,1,0.03,0.16,1
46,4652,10,3,1515.30,9,38,0.09,0.08,1,0.09,0.64,1
2658,5179,0,2,4.15,1131,494,0.98,0.14,0,0.95,5.00,1
67,5299,20,0,1557.52,4,54,0.00,0.05,1,0.01,-0.60,1
76,2950,16,1,1300.58,10,29,0.03,0.03,1,0.09,-0.04,1
79,5376,19,2,1606.04,5,28,0.19,0.16,1,0.06,-1.10,1
73,4471,17,1,1219.06,10,28,0.02,0.10,1,0.01,0.78,1
3104,5584,2,1,6.12,1063,466,0.70,0.13,0,0.80,5.00,1
62,4947,17,1,1483.30,1,13,0.18,0.15,1,0.08,1.07,1
51,3350,14,2,1326.59,4,28,0.04,0.05,1,0.03,-0.10,1
73,1971,9,2,1388.89,1,11,0.00,0.16,1,0.01,-0.45,1
37,5265,17,4,1264.02,2,26,0.09,0.17,1,0.01,0.56,1
3536,6827,0,3,3.07,1090,511,0.76,0.04,0,0.80,5.00,1
90,3651,20,1,1170.46,1,41,0.09,0.19,1,0.09,0.34,1
59,5833,16,1,1525.22,6,37,0.03,0.14,1,0.04,-1.32,1
54,4110,8,2,1582.46,8,40,0.04,0.07,1,0.00,-0.89,1
65,4966,19,2,1396.23,4,37,0.09,0.05,1,0.01,0.49,1
2934,4942,3,2,4.74,1020,502,0.75,0.01,0,0.83,5.00,1
70,4970,8,0,1295.61,2,32,0.19,0.18,1,0.02,0.21,1
68,6212,14,0,1266.33,5,37,0.12,0.18,1,0.09,0.49,1
46,5334,13,1,1114.33,3,33,0.14,0.14,1,0.02,-0.49,1
41,4374,19,4,1186.33,7,30,0.14,0.17,1,0.02,-0.46,1
1684,4603,0,0,4.73,1085,527,0.93,0.18,0,1.00,5.00,1
47,4505,18,4,1518.46,2,29,0.16,0.11,1,0.09,0.32,1
110,6282,16,0,1369.86,-2,41,0.11,0.05,1,0.05,-0.35,1
64,5869,17,0,1644.40,5,23,0.03,0.13,1,0.00,-0.35,1
56,5009,15,1,1455.68,6,32,0.19,0.10,1,0.03,0.59,1
2303,4009,2,1,6.07,1265,528,0.94,0.03,0,0.86,5.00,1
39,5115,12,0,1363.49,3,37,0.18,0.15,1,0.08,-0.52,1
56,3990,13,1,1780.62,0,31,0.06,0.18,1,0.05,-0.24,1
72,5120,20,2,1240.28,-3,19,0.02,0.06,1,0.08,0.28,1
48,4614,14,0,1638.90,10,19,0.18,0.09,1,0.05,0.59,1
3205,5160,3,4,3.94,1230,646,0.79,0.09,0,0.86,5.00,1
67,4129,15,0,1277.66,2,32,0.12,0.05,1,0.03,0.12,1
64,5398,13,1,1476.80,3,38,0.01,0.14,1,0.03,0.36,1
43,4792,17,2,1841.91,7,33,0.04,0.06,1,0.01,0.76,1
62,4929,10,2,1441.53,3,23,0.05,0.12,1,0.01,-0.29,1
2362,6119,2,0,4.97,1458,504,0.78,0.17,0,0.92,5.00,1
46,5355,19,2,1568.87,-1,35,0.15,0.15,1,0.08,-0.45,1
60,4562,18,3,1598.21,7,24,0.05,0.14,1,0.09,0.44,1
67,4785,18,3,1708.94,4,40,0.04,0.08,1,0.02,-0.16,1
35,5703,10,0,1060.66,5,23,0.18,0.10,1,0.06,0.17,1
2519,5160,3,1,2.55,1310,484,0.73,0.02,0,0.88,5.00,1
22,5876,13,0,1406.84,6,17,0.15,0.06,1,0.04,0.67,1
11,4978,17,0,1909.88,2,56,0.19,0.18,1,0.08,-0.07,1
48,5418,16,0,1382.99,7,31,0.17,0.19,1,0.08,0.32,1
58,3118,14,2,1255.81,3,38,0.03,0.08,1,0.03,-0.31,1
2127,7263,0,1,9.06,950,404,0.91,0.17,0,0.96,5.00,1
69,7675,16,2,1402.70,6,33,0.12,0.09,1,0.02,0.42,1
49,4681,20,4,1218.89,4,48,0.18,0.06,1,0.03,0.59,1
76,4296,18,2,1356.98,4,37,0.03,0.14,1,0.04,0.06,1
76,4548,11,2,1154.46,11,32,0.08,0.02,1,0.06,-0.38,1
2932,5146,3,1,7.69,917,537,0.94,0.16,0,0.81,5.00,1
28,4324,11,1,1166.39,1,57,0.06,0.10,1,0.04,-0.63,1
43,2720,8,4,1770.02,4,11,0.10,0.10,1,0.01,-0.33,1
84,3979,18,1,1555.34,6,32,0.17,0.02,1,0.02,0.48,1
50,4164,16,4,1277.90,4,22,0.06,0.17,1,0.05,-0.44,1
3901,4792,3,4,1.81,979,580,0.81,0.08,0,0.92,5.00,1
56,4114,14,3,1478.62,7,7,0.15,0.11,1,0.08,0.47,1
85,3974,19,2,1342.42,5,20,0.06,0.02,1,0.02,-0.20,1
66,4857,14,4,1461.61,5,27,0.08,0.16,1,0.08,0.22,1
41,5103,13,3,1214.31,2,31,0.05,0.03,1,0.02,-0.47,1
3334,3330,0,2,3.93,775,555,0.71,0.13,0,0.92,5.00,1
31,4145,16,0,1707.19,5,15,0.03,0.10,1,0.04,0.49,1
49,5354,9,4,1389.49,7,39,0.18,0.01,1,0.02,-0.51,1
52,5576,18,0,1580.92,5,22,0.17,0.08,1,0.08,0.85,1
44,6318,16,0,986.98,4,29,0.03,0.10,1,0.06,0.22,1
2532,5688,3,0,9.39,661,482,0.84,0.08,0,0.86,5.00,1
71,5429,17,0,1354.47,2,25,0.06,0.06,1,0.01,0.80,1
55,5249,15,4,1435.83,5,43,0.14,0.01,1,0.01,-0.44,1
61,5077,20,2,1336.50,3,34,0.12,0.01,1,0.07,0.08,1
57,5501,19,1,1366.63,4,35,0.12,0.09,1,0.03,-0.45,1
3193,5109,2,4,8.63,1181,472,0.97,0.11,0,0.90,5.00,1
50,4839,13,4,1598.11,5,37,0.06,0.16,1,0.02,0.02,1
42,6024,10,4,1529.75,-1,27,0.09,0.13,1,0.05,0.42,1
66,5385,15,2,1439.76,7,27,0.00,0.09,1,0.04,-0.03,1
78,6831,16,4,1224.76,8,35,0.04,0.18,1,0.05,0.19,1
2357,4522,1,4,4.13,901,424,0.75,0.19,0,0.86,5.00,1
46,5669,14,1,1679.13,2,23,0.14,0.18,1,0.01,-0.33,1
103,3924,15,0,1040.92,8,27,0.13,0.18,1,0.01,-0.30,1
23,5362,20,0,1594.83,5,30,0.04,0.11,1,0.09,-0.28,1
56,5790,10,0,1302.04,4,26,0.10,0.05,1,0.05,0.62,1
3388,5185,3,4,7.99,772,592,0.93,0.07,0,0.94,5.00,1
68,5668,8,4,1852.57,3,38,0.04,0.09,1,0.09,0.39,1
121,6653,12,3,1436.89,8,20,0.17,0.07,1,0.07,0.14,1
59,5682,12,1,1347.83,10,33,0.10,0.08,1,0.00,0.53,1
69,3289,14,0,1411.92,3,56,0.17,0.09,1,0.09,-0.25,1
3750,6029,2,1,9.98,1051,506,0.78,0.06,0,0.84,5.00,1
32,4261,19,2,1320.91,9,37,0.04,0.18,1,0.07,-0.43,1
54,6001,19,1,1220.03,9,34,0.06,0.01,1,0.03,-0.16,1
49,4034,18,3,1397.43,4,51,0.07,0.10,1,0.02,-0.66,1
23,6506,18,4,1285.56,6,20,0.11,0.10,1,0.08,-0.25,1
3422,5893,1,1,3.39,962,548,0.89,0.19,0,0.96,5.00,1
60,6606,12,0,1603.61,6,28,0.09,0.03,1,0.09,-0.54,1
57,6425,15,4,1091.76,3,24,0.04,0.02,1,0.05,-0.18,1
74,5702,9,0,1339.46,5,41,0.13,0.03,1,0.03,0.52,1
61,5009,18,2,1320.30,6,47,0.15,0.00,1,0.01,0.21,1
2419,5338,2,2,2.10,1077,464,0.86,0.10,0,0.86,5.00,1
70,3909,16,4,1412.09,-1,33,0.09,0.01,1,0.09,0.47,1
35,3176,8,2,1755.94,4,27,0.04,0.12,1,0.08,-0.70,1
41,4285,15,0,1213.48,4,30,0.03,0.18,1,0.01,0.75,1
108,5522,18,3,1778.38,2,26,0.06,0.07,1,0.06,0.51,1
3084,3669,1,3,9.98,1137,552,0.93,0.17,0,0.84,5.00,1
85,2367,13,4,1385.64,9,25,0.13,0.05,1,0.09,0.30,1
52,6323,9,0,1740.76,9,30,0.11,0.20,1,0.07,0.66,1
47,6400,15,1,1449.05,2,32,0.11,0.12,1,0.08,-0.02,1
47,5292,13,0,1391.37,4,38,0.19,0.14,1,0.04,-0.47,1
3527,5678,3,0,1.98,1181,443,0.72,0.15,0,0.89,5.00,1
79,4530,18,0,1229.95,8,10,0.01,0.03,1,0.06,0.35,1
93,5083,14,0,1397.31,1,30,0.19,0.00,1,0.04,-0.29,1
48,5457,20,3,1779.62,6,26,0.04,0.17,1,0.07,-0.13,1
73,4113,11,4,1407.95,8,33,0.16,0.06,1,0.06,-0.15,1
2303,5672,2,4,7.84,1047,469,0.73,0.10,0,0.89,5.00,1
34,4199,17,0,1156.65,7,37,0.17,0.12,1,0.05,0.41,1
35,5459,9,3,1429.20,1,38,0.15,0.02,1,0.03,0.23,1
73,5449,20,3,1070.64,4,39,0.18,0.08,1,0.07,0.02,1
79,4180,14,4,1465.48,13,43,0.14,0.18,1,0.05,-0.36,1
3267,4870,1,4,7.16,935,501,0.90,0.01,0,0.92,5.00,1
63,4739,9,4,1496.13,1,38,0.15,0.06,1,0.01,0.09,1
63,5151,16,0,1468.90,4,22,0.13,0.06,1,0.03,0.28,1
65,2974,17,4,1507.79,5,44,0.17,0.01,1,0.03,-0.15,1
55,5911,13,0,1284.17,1,28,0.09,0.16,1,0.03,-0.37,1
2508,5629,0,0,2.34,950,498,0.80,0.06,0,0.88,5.00,1
56,5182,20,0,1515.83,6,18,0.13,0.10,1,0.02,0.73,1
56,4731,20,1,1658.55,6,32,0.07,0.00,1,0.10,0.75,1
59,4597,8,0,1686.01,1,32,0.02,0.11,1,0.01,-0.54,1
49,5701,11,0,1518.00,2,17,0.05,0.05,1,0.03,-1.23,1
3033,5232,1,3,5.26,1073,490,0.78,0.16,0,0.90,5.00,1
48,5441,13,0,1487.42,7,37,0.10,0.08,1,0.02,0.11,1
67,4553,8,0,1265.64,6,25,0.13,0.10,1,0.05,0.56,1
75,6387,8,0,1217.34,2,26,0.15,0.18,1,0.04,-0.21,1
65,3950,16,3,1263.45,5,11,0.05,0.17,1,0.04,0.95,1
2386,5669,1,4,1.60,1011,466,0.83,0.10,0,0.87,5.00,1
63,4285,15,2,1230.01,3,28,0.18,0.01,1,0.10,1.56,1
19,5675,15,1,1639.20,6,20,0.19,0.11,1,0.03,0.49,1
101,3621,10,1,1405.54,-1,25,0.01,0.02,1,0.06,-0.40,1
93,4259,9,0,1541.84,3,11,0.19,0.08,1,0.00,-0.63,1
3007,7510,0,2,3.37,1447,468,0.96,0.11,0,0.80,5.00,1
57,4881,10,4,1588.13,9,26,0.17,0.09,1,0.05,-0.37,1
73,3782,9,0,1654.63,0,41,0.09,0.07,1,0.04,-0.31,1
59,5587,15,0,1725.09,1,28,0.11,0.11,1,0.04,-0.08,1
40,3520,12,2,1569.70,4,19,0.00,0.16,1,0.10,0.65,1
3036,5302,2,4,5.39,983,545,0.79,0.18,0,0.89,5.00,1
9,5448,8,3,1288.40,12,39,0.17,0.02,1,0.05,-0.15,1
74,4164,11,1,1417.66,3,30,0.11,0.10,1,0.04,0.26,1
84,6757,8,3,1570.19,5,33,0.13,0.12,1,0.06,-0.18,1
74,5581,17,4,1734.04,8,27,0.06,0.10,1,0.05,0.45,1
3684,5018,0,3,3.29,925,484,0.76,0.17,0,0.85,5.00,1
67,5484,19,2,1485.43,3,28,0.12,0.09,1,0.01,0.80,1
75,5566,20,2,1009.54,8,35,0.07,0.08,1,0.05,-1.51,1
63,3989,10,3,1645.08,5,34,0.14,0.03,1,0.05,0.28,1
80,4231,11,4,1036.24,0,18,0.17,0.13,1,0.06,-0.21,1
3819,3982,0,1,7.97,1238,516,0.74,0.01,0,0.92,5.00,1
55,6061,14,0,1698.48,5,46,0.12,0.11,1,0.09,-0.12,1
67,4563,12,4,1469.10,9,29,0.07,0.06,1,0.09,0.05,1
44,4302,16,4,1441.34,12,25,0.14,0.11,1,0.04,-0.19,1
49,5753,15,1,1411.39,4,31,0.14,0.04,1,0.03,0.43,1
3508,4323,3,2,3.88,1637,405,0.88,0.15,0,0.97,5.00,1
66,3933,18,4,1294.42,3,39,0.08,0.11,1,0.07,0.21,1
57,4499,14,1,1208.71,8,24,0.19,0.16,1,0.09,-0.43,1
86,4764,20,1,1510.49,6,29,0.16,0.04,1,0.07,0.32,1
74,5920,18,3,1674.69,-2,39,0.04,0.05,1,0.03,0.99,1
3011,6517,2,3,7.34,1466,437,0.72,0.01,0,0.98,5.00,1
77,4347,20,3,1372.86,5,15,0.01,0.20,1,0.04,0.33,1
55,4259,11,2,1068.09,6,45,0.01,0.00,1,0.09,0.43,1
82,3465,12,1,1367.83,2,26,0.15,0.17,1,0.05,-0.06,1
57,4949,12,4,1498.53,4,39,0.15,0.19,1,0.09,0.56,1
3383,6517,2,1,6.48,978,563,0.94,0.04,0,0.93,5.00,1
48,6568,11,3,1361.27,3,49,0.06,0.11,1,0.03,0.26,1
53,5160,20,2,1565.08,5,29,0.04,0.15,1,0.05,-0.12,1
52,4284,10,4,1764.22,5,24,0.09,0.15,1,0.07,0.31,1
26,5886,8,0,1244.82,7,51,0.03,0.14,1,0.07,-0.74,1
3179,5967,3,3,9.95,979,505,0.92,0.15,0,0.84,5.00,1
